#1_tweetid	#2_tweet	#3_country_label	#4_province_label
TRAIN_181	قصد ملعب الخمسة	Saudi_Arabia	sa_Al-Quassim
TRAIN_182	اللَّهُمَّ إنا نعوذ بك من أن نشرك بك شيئا نعلمه ونستغفرك لما لا نعلم  URL 	Saudi_Arabia	sa_Al-Madinah
TRAIN_183	يكون النقد بناء عندما يكون من منطلق المحبة و النصيحة وليس فقط لمجرد الانتقاد والتشمت.	Lebanon	lb_South-Lebanon
TRAIN_184	عز الدين سعيدان: أسباب انتعاشة الدينار سياسية ومرتبطة بالسنة الانتخابية. Selon les experts le dinar est surévalué de 17%, apres les elections il va subir une depréciation rapide car il n'y aura plus d'enjeu politique pour le soutenir artificiellement. إنتعاشة الدينار كذبة... URL 	Tunisia	tn_Bizerte
TRAIN_185	لا تعش منتظراً لأحد ، فمن لا يعتبر وجودك جزأً من حياته ... لا تعتبر غيابه خسارةً لك..	Qatar	qa_Ar-Rayyan
TRAIN_186	تةمةنا ئةكةم قةت بي ئوميد نةبيت	Iraq	iq_As-Sulaymaniyah
TRAIN_187	#الاهلي_الرايد الاهلي بطل ويستحق الفوز والهلال بطل ايضآ . ولكن يجب على لاعيبة الرائد ان يظهروا مظهر لائق خاصه الشوط الثاني ! القادسية لاعب مباراة حلوه وخاسر بهدف ! وانت تخسر بثلاثة شي محزن الصراحه !!!	Saudi_Arabia	sa_Al-Quassim
TRAIN_188	 USER  , و عليكم السلام..اليوم ننضم لك على تويتر معاليك!	Jordan	jo_Zarqa
TRAIN_189	مصادقة استاذ.. ام مجرد اقتراح كما ورد في قناة البلاد؟	Algeria	dz_Bouira
TRAIN_190	اليأس ضعف وخوف جبان لكن الامل يفتح ببان	Egypt	eg_Port-Said
TRAIN_191	وأحُبكِ بـِ قلبِ غيور يَعشقُ التملُكَ !	Bahrain	bh_Capital
TRAIN_192	تمر دقات الساعة ثقيلة على قلبى، فالثانية تبدو كشهر والساعة تبدو مثل السنين، واحلم بالوقت الذى انتهى فيه من هذه الامتحانات القذرة التى أثقلت الحمل على ظهرى وجعلتنى كالبعير يحمل ويحمل ؛ ولكنه لا يشتكى فلن يستمع له احد وصوته ليس الا ضوضاء تزعجهم وتوتر هدوءهم. #حساميات	Egypt	eg_Beni-Suef
TRAIN_193	 USER  ذائقه مثل ذائقتك تستحق المتابعة	Syria	sy_Damascus-City
TRAIN_194	لقد نشرت صورة جديدة علي الفيس بوك  URL 	Syria	sy_Hims
TRAIN_195	علينا وعليك يتبارك	Oman	om_Ad-Dakhiliyah
TRAIN_196	مُبتغاي أن تأتيني الأيام بتكرارك وأن لا يخفض لك صوت، ولا تغيّبني عنك الساعات، مُبتغاي دوّامة تأتي بإستمراريتك دون أي تلويحة غياب.	Saudi_Arabia	sa_Ar-Riyad
TRAIN_197	{ وَمَا خَلَقْنَا السَّمَاوَاتِ وَالْأَرْضَ وَمَا بَيْنَهُمَا لَاعِبِينَ . مَا خَلَقْنَاهُمَا إِلَّا بِالْحَقِّ وَلَٰكِنَّ أَكْثَرَهُمْ لَا يَعْلَمُونَ }. ما خلقنا السموات السبع والأرضين وما بينهما من الخلق لعبًا، وما خلقناها إلا بالحقّ الذي لا يصلح التدبير إلا به.	Egypt	eg_Kafr-el-Sheikh
TRAIN_198	#الهلال لا احب ان احمل ذمتي بضنون ليست ب أكيده ولكن ماحدث البارحة امر مشكوك ولم تكن من مجرد اخطاء تحكيمية لن ننيأس وسنحققها بإذن الله	Saudi_Arabia	sa_Jizan
TRAIN_199	كل عام وأنتم بالف خير الثبات على الولايه URL 	Iraq	iq_Al-Muthannia
TRAIN_200	#السعوديه_اعظم_وطن_بالكون وهل في هذا شك  URL 	Bahrain	bh_Capital
TRAIN_201	تشيزكيك ولا اروع	Egypt	eg_Suez
TRAIN_202	نتمنى من كل هيئات وجمعيات المجتمع المدني ان يكون لهم موقف رافض لقطع الاشجار للحفاظ على الثروة النباتية في الدريكيش.  URL  …	Syria	sy_Hims
TRAIN_203	وكأنك مدارُ السلامِ وحدَك ، كلَّما سألتُ الله سُبلَ السلام لاح لي وجهُك .	United_Arab_Emirates	ae_Ras-Al-Khaymah
TRAIN_204	"""نظمت منظمة المحامين لناحية البويرة يوم 11/11/2017 بقاعة المحاضرات لجامعة البويرة يوما دراسيا موضوعه \"" التعديلات التشريعية التي أدخلت على ق.إ.ج. اختتم اليوم الدراسي بتقديم توصيات هامة لا سيما فيما يخص مراجعة المادة 51 مكرر المتعلقة بزيارة المحامي للموقوف أثناء التوقيف للنظر"""	Algeria	dz_Bouira
TRAIN_205	ما أجمل أن تقول في بداية يومك ( اللهم اجعلنا ممن توكل عليك فكفيته واستهداك فهديته واستغفرك فغفرت له واستنصرك فنصرته ودعاك فأجبته ، فسبحان من يجيب المضطر إذا دعاه ويكشف السوء عمن ناداه ، سبحانه جواد كريم	Egypt	eg_Ismailia
TRAIN_206	الحياه قدر وانتي اجمل اقداري والحب عمر وانتي عمري الثاني	United_Arab_Emirates	ae_Dubai
TRAIN_207	والذي رَتّب تفاصيل حياتك قبل قدومك أيضيعك بعد مجيئك ؟ ثق بالله دائماً وأبداً. صباح الخير	Saudi_Arabia	sa_Al-Quassim
TRAIN_208	حب الوطن لا يسطر بالحروف ولكن يترجم بقطرات الدم التي تبذل من اجله ..سأله الله ان يحميه ويعلو شانه على سائر الأوطان فهو موطن خاتم الانبياءث٥٥	Saudi_Arabia	sa_Makkah
TRAIN_209	العجلة والصبر لا يجتمعان، بالصبر تتحقق الغايات وينصر الله عباده ( فاصبر كما صبر أولوا العزم من الرسل ولا تستعجل لهم )  URL 	Yemen	ye_Aden
TRAIN_210	{ويوم يعرض الذين كفروا على النار أليس هذا بالحق قالوا بلى وربنا قال فذوقوا العذاب بما كنتم تكفرون} [الأحقاف:34]  URL  …	Syria	sy_As-Suwayda
TRAIN_211	ما يحدث في شالكة هذا الموسم غريب جدا ...فبعد موسم رائع العام الماضي هذا الموسم لم يحقق أي نقطة في الدوري من خمس جولات ( خمس هزائم متتالية ) و تعادل في دوري الأبطال مع العلم أنه بنفس فريق العام الماضي مع بعض التعزيزات .. ليبقى السؤال ما السبب وراء هذا التراجع	Morocco	ma_Tanger-Tetouan
TRAIN_212	الحل 80 كما هو ملاحظ بجمع العددين وضرب الناتج في 2	Sudan	sd_Khartoum
TRAIN_213	نتيجة طبيعية لعزوف أهل الحلة عن المشاركة بالانتخابات والنتيجة حكومات محلية من أهالي القرى تعمل لخدمة جمهورهم ألذي انتخبهم	Iraq	iq_Babil
TRAIN_214	ربي يشفيك ويرزقك الصحة والعافية	Iraq	iq_Basra
TRAIN_215	دخول المباراة بتشكيلة خاسرة ، عدم الاعتماد على روح الفريق الذي فازت بخماسية ، داامبروزيو المتواضع دفاعيا و هجوميا و مثل غاليارديني و لعب ب 3 وسط بنفس الخصائص .	Djibouti	dj_Djibouti
TRAIN_216	العلاقات اغلبها عابره	Saudi_Arabia	sa_Najran
TRAIN_217	- هو شخص واحد وألف حُب.	Saudi_Arabia	sa_Jizan
TRAIN_218	آمين وسيق… .زمرا	Algeria	dz_Biskra
TRAIN_219	ليلة جميلة لتوديع الاجازة	Egypt	eg_Aswan
TRAIN_220	لا تتواجد كلمات في اي وكان او في اي زمان...!! تتواجد كلماتي في المكان الهادئ المظلِمْ و في مرحلة الجنون...  URL 	Algeria	dz_Biskra
TRAIN_221	لا تجعل يوم واحد سيء يجعلك تشعُر بإنك تملك حياة سيئة Don't let one bad day make you feel like you have a bad life URL 	Somalia	so_Woqooyi-Galbeed
TRAIN_222	ما أقذرنا ما أقذرنا	Tunisia	tn_Ariana
TRAIN_223	حسبي الله ونعم الوكيل  URL 	Morocco	ma_Marrakech-Tensift-Al-Haouz
TRAIN_224	ياسين مرياح من شهاب الزغلامي و حمزة المسعدي إلى ليفاندوفسكي URL  …	Tunisia	tn_Sfax
TRAIN_225	"""\""و سَيَقضِي الله أمراً كُنتَ تَحسَبهُ بسوءِ ظَنك مُستَحيلاً .. \"" صصبآح الخخير"""	Libya	ly_Al-Jabal-al-Akhdar
TRAIN_226	أهلاً أختي الكريمة , ما عليك الا حضور احد اللقاءات التي نعلن عنها اولا ثم الانضمام للنادي , و يمكنك التواصل معي عبر واتساب النادي ليصلك كل جديد تفضلي جدول لقاءاتنا القادمة , فحياك الله  URL 	Saudi_Arabia	sa_Al-Madinah
TRAIN_227	الف مبروووك يا اسراء	Egypt	eg_Alexandria
TRAIN_228	اللهم اغفر له وارحمه وعافه واعف عنه وأكرم نزله ووسع مدخله واغسله بالماء والثلج والبرد ونقه من الذنوب والخطايا كما ينقى الثوب الأبيض من الدنس اللهم لاتحرمنا أجره ولاتفتنا بعده واغفر له واجعل قبره روضة من رياض الجنة اللهم امين يارب العالمين  URL  …	Somalia	so_Banaadir
TRAIN_229	عليه افضل الصلاة والسلام.	Saudi_Arabia	sa_Tabuk
TRAIN_230	قالت عائشة رضي الله عنها كان النبي صلى الله عليه وسلم يعوذ بعضهم يمسحه بيمينه أذهب الباس رب الناس واشف أنت الشافي لا شفاء إلا شفاؤك شفاء لا يغادر سقما	Oman	om_Ash-Sharqiyah
TRAIN_231	 USER  الشيعي تاج على رؤوسكم	Iraq	iq_Al-Muthannia
TRAIN_232	إحذركم من هذه الافعى التي سمتها الغدر	Syria	sy_Aleppo
TRAIN_233	أفتح بوابة الذاكره.. أرى الحزن في عينيك.. أحاول أن اكلمك.. تتعثر الكلمات بين شفتي.. أتخيل ابتسامتك.. ترتسم ابتسامة في ثنايا القلب.. أتخيل لقاءك.. تفيض دموع الفرح.. وأتساءل.. متى يعود الفرح.. إلى وجهك ياوطني.. مساء الأمل..	Yemen	ye_Aden
TRAIN_234	قد يكون وراء الصمت غيرة .. وقد يكون حيرة .. قد يكون وراء الصمت حنين.. وقد يكون انين .. قد يكون وراء الصمت ندم.. وقد يكون الم.. قد يكون وراء الصمت كلام.. وقد يكون جواب URL 	Libya	ly_Al-Butnan
TRAIN_235	صفاقس: إصابة مواطن بطلق ناري  URL …	Tunisia	tn_Sfax
TRAIN_236	#بدعمكم_ستكتمل في عشر المغفرة والرضوان أوقف لنفسك ولوالديك ولعزيز عليك في مشروع وقف الدعوة اللهم تقبل ممن انفق واخلف عليه بخير URL 	Saudi_Arabia	sa_Jizan
TRAIN_237	لا داعي لاقول احاديث الحُب فقط تأمل عيناي وستجد كوناً بأكمله وقع في حُبك.	Sudan	sd_Khartoum
TRAIN_238	نقضي العمر كل العمر نحلم ب لحظه شارده ؛	Bahrain	bh_Capital
TRAIN_239	الذكر عند الدخول المنزل:بسم الله ولجنا وبسم الله خرجنا وعلى ربنا توكلنا ثم ليسلم على أهله  URL 	Saudi_Arabia	sa_Ash-Sharqiyah
TRAIN_240	"""“ كنتُ سأشتري لكِ البنفسج هذا الصباح لكن الرفاق كانوا جياع فاشتريت لهم خبزاً و كتبت لكِ قصيدة حُب.\"""""	Oman	om_Al-Batnah
TRAIN_241	ما اجمل الا تفعل شيئا ثم تستريح	Egypt	eg_Port-Said
TRAIN_242	س : ما هو المبرر الذي يجعل رئيس وزراء يخرج فى توقيت مثل هذا ،وسط كل هذه الدماء ويتحدث عن الرضاعة والإسهال فى...  URL 	Egypt	eg_Sohag
TRAIN_243	ربي أسألك الجنة لحبيبه أنجبتني وغالي ختم اسمي به  URL 	Iraq	iq_Dihok
TRAIN_244	رضيت بالله رباً وبالإسلام ديناً وبمحمد صلى الله عليه وسلم نبياً  URL 	Lebanon	lb_North-Lebanon
TRAIN_245	مجنونُ ليلى أعقـلَ العقلاءِ وشجاعـةٍ باسم القتيلِ مشيرةٍ للقاتلين بغيرِ ما أسمـاءِ شكراً لكم، شكراً، وعفواً إن أنا أقلعتُ عن صوتى وعن إصغائي عفواً، فلا الطاووس فى جلدى ولا تعلو لسانى لهجة الببغاء عفواً، فلا تروى أساى قصيدة إن لم تكن مكتوبة بدمائي	Egypt	eg_Aswan
TRAIN_246	بالتوفيق ان شاء الله	Egypt	eg_Aswan
TRAIN_247	صل الله عليك يا علم الهدى	Sudan	sd_Khartoum
TRAIN_248	لا للتعديلات الدستوريه  URL  …	Egypt	eg_Alexandria
TRAIN_249	ربي أعوذ بك من الكسل وسوء الكبر  URL 	Egypt	eg_Luxor
TRAIN_250	نادي الترجي التونسي يحسم المركز الخامس لصالحه بعد فوزه الكاسح علي مستضيف البطولة نادي السد القطري بستة أهداف مقابل هدفين في كأس العالم للأندية بقطر .. أحرز اهداف الترجي هاتريك من الليبي حمدو الهوني و هدفين للاعب أنيس البدري و هدف للاعب سامح الدربالي URL 	Tunisia	tn_Mahdia
TRAIN_251	حسابات الانست افضل وتنزل بسرعه	Syria	sy_As-Suwayda
TRAIN_252	يتألف العالم من شقين ،أناس لديهم ما يقولونه لكنهم لا يستطيعون ،وأناس ليس لديهم ما يقولونه لكنهم لا يسكتون	Iraq	iq_Al-Muthannia
TRAIN_253	ليله سعيده احبابي واحلام ممتعا URL 	Algeria	dz_El-Oued
TRAIN_254	عُدْ إلى اللهِ ولو أذنبتَ ألفَ مرّة	Egypt	eg_Alexandria
TRAIN_255	حتى ٳذا ٲصابتكم مصيبة قدرتم على حلها بالله ايكون جمالك انقى من ظلالها عالم الغيب والشهادة قال لها حكمتم بالله مالها وما علها #سمسم.لا.لها	Egypt	eg_Sohag
TRAIN_256	درجة ذكائي 125 : ذكاء جيد جدا  URL 	Iraq	iq_As-Sulaymaniyah
TRAIN_257	مارادونا باتيستوتا فقط	Bahrain	bh_Capital
TRAIN_258	انا ابن اوغاندا انا ضد الباندا	Egypt	eg_Alexandria
TRAIN_259	ابداع اقناع روعة	Iraq	iq_Babil
TRAIN_260	سبحان ذي الجبروت والملكوت والكبرياء والعظمة  URL 	Egypt	eg_Suez
TRAIN_261	علاقاتنا مع الناس : تموت وتنتهي بالتحقيق بالابتسامة نتجاوز الحزن بالصبر نتجاوز الهموم بالتجاهل نتجاوز الحماقات	United_Arab_Emirates	ae_Abu-Dhabi
